title,author,rating,genres,language,gender
Harry Potter and the Prisoner of Azkaban,J.K. Rowling,4.57,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Childrens', 'Adventure', 'Middle Grade', 'Audiobook', 'Classics', 'Science Fiction Fantasy']",English,w
The Old Man and the Sea,Ernest Hemingway,3.78,"['Classics', 'Fiction', 'Literature', 'Novels', 'American', 'School', 'Adventure', 'Classic Literature', 'Literary Fiction', '20th Century']",English,m
Harry Potter and the Goblet of Fire,J.K. Rowling,4.56,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Childrens', 'Adventure', 'Audiobook', 'Middle Grade', 'Classics', 'Science Fiction Fantasy']",English,w
The Stranger,Albert Camus,3.98,"['Classics', 'Fiction', 'Philosophy', 'France', 'Literature', 'Novels', 'French Literature', 'School', '20th Century', 'Literary Fiction']",English,m
The Master and Margarita,Mikhail Bulgakov,4.29,"['Classics', 'Fiction', 'Russia', 'Fantasy', 'Russian Literature', 'Magical Realism', 'Literature', 'Novels', 'Historical Fiction', '20th Century']",English,m
The Shining,Stephen King,4.23,"['Horror', 'Fiction', 'Thriller', 'Classics', 'Fantasy', 'Mystery', 'Paranormal', 'Suspense', 'Novels', 'Adult']",English,m
The Adventures of Tom Sawyer,Mark Twain,3.91,"['Classics', 'Fiction', 'Adventure', 'Young Adult', 'Historical Fiction', 'Literature', 'Childrens', 'School', 'Novels', 'American']",English,m
Charlie and the Chocolate Factory,Roald Dahl,4.14,"['Childrens', 'Fantasy', 'Fiction', 'Classics', 'Young Adult', 'Middle Grade', 'Humor', 'Adventure', 'Juvenile', 'Novels']",English,m
Looking for Alaska,John Green,4.02,"['Young Adult', 'Fiction', 'Contemporary', 'Romance', 'Realistic Fiction', 'Coming Of Age', 'Teen', 'Mystery', 'Young Adult Contemporary', 'High School']",English,m
The Shadow of the Wind,Carlos Ruiz Zafón,4.27,"['Fiction', 'Historical Fiction', 'Mystery', 'Fantasy', 'Books About Books', 'Historical', 'Spain', 'Spanish Literature', 'Gothic', 'Magical Realism']",English,m
The Unbearable Lightness of Being,Milan Kundera,4.1,"['Fiction', 'Classics', 'Philosophy', 'Literature', 'Novels', 'Czech Literature', 'Romance', 'Contemporary', 'Literary Fiction', '20th Century']",English,m
The Name of the Rose,Umberto Eco,4.12,"['Fiction', 'Historical Fiction', 'Mystery', 'Classics', 'Historical', 'Literature', 'Crime', 'Italian Literature', 'Italy', 'Novels']",English,m
Harry Potter and the Chamber of Secrets,J.K. Rowling,4.43,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Childrens', 'Middle Grade', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']",English,w
It,Stephen King,4.24,"['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Audiobook', 'Mystery', 'Adult', 'Paranormal', 'Classics', 'Novels']",English,m
Insurgent,Veronica Roth,4.02,"['Young Adult', 'Dystopia', 'Fiction', 'Fantasy', 'Science Fiction', 'Romance', 'Adventure', 'Teen', 'Post Apocalyptic', 'Action']",English,w
The Thorn Birds,Colleen McCullough,4.23,"['Fiction', 'Historical Fiction', 'Romance', 'Classics', 'Australia', 'Historical', 'Historical Romance', 'Novels', 'Drama', 'Adult']",English,w
The Maze Runner,James Dashner,4.03,"['Young Adult', 'Dystopia', 'Science Fiction', 'Fiction', 'Fantasy', 'Adventure', 'Post Apocalyptic', 'Mystery', 'Teen', 'Audiobook']",English,m
Fifty Shades of Grey,E.L. James,3.66,"['Romance', 'Fiction', 'Erotica', 'Adult', 'BDSM', 'Contemporary', 'Chick Lit', 'Contemporary Romance', 'Erotic Romance', 'Adult Fiction']",English,w
A Storm of Swords,George R.R. Martin,4.53,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Adult', 'Adventure', 'Dragons', 'Audiobook', 'Epic']",English,m
The Night Circus,Erin Morgenstern,4.03,"['Fantasy', 'Fiction', 'Romance', 'Historical Fiction', 'Magic', 'Young Adult', 'Magical Realism', 'Adult', 'Audiobook', 'Historical']",English,w
The Selection,Kiera Cass,4.13,"['Young Adult', 'Romance', 'Dystopia', 'Fantasy', 'Fiction', 'Science Fiction', 'Audiobook', 'Teen', 'Chick Lit', 'Young Adult Fantasy']",English,w
Blindness,José Saramago,4.13,"['Fiction', 'Dystopia', 'Science Fiction', 'Classics', 'Novels', 'Literature', 'Portugal', 'Horror', 'Portuguese Literature', 'Contemporary']",English,m
A Clash of Kings,George R.R. Martin,4.41,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Adult', 'Adventure', 'Dragons', 'Audiobook', 'Epic']",English,m
The Shack,William Paul Young,3.78,"['Fiction', 'Christian', 'Christian Fiction', 'Religion', 'Spirituality', 'Faith', 'Inspirational', 'Christianity', 'Adult Fiction', 'Adult']",English,m
Paper Towns,John Green,3.8,"['Young Adult', 'Contemporary', 'Fiction', 'Romance', 'Mystery', 'Realistic Fiction', 'Teen', 'Coming Of Age', 'Adventure', 'Young Adult Contemporary']",English,m
Gone Girl,Gillian Flynn,4.08,"['Fiction', 'Mystery', 'Thriller', 'Crime', 'Mystery Thriller', 'Suspense', 'Contemporary', 'Adult', 'Adult Fiction', 'Audiobook']",English,w
Norwegian Wood,Haruki Murakami,4.03,"['Fiction', 'Japan', 'Romance', 'Japanese Literature', 'Contemporary', 'Novels', 'Literature', 'Literary Fiction', 'Asia', 'Magical Realism']",English,m
The Awakening,Kate Chopin,3.65,"['Classics', 'Fiction', 'Feminism', 'School', 'Literature', 'Historical Fiction', 'Read For School', 'High School', 'American', '19th Century']",English,w
Fangirl,Rainbow Rowell,4.05,"['Young Adult', 'Contemporary', 'Romance', 'Fiction', 'Realistic Fiction', 'New Adult', 'Audiobook', 'Chick Lit', 'Coming Of Age', 'Young Adult Contemporary']",English,w
Fifty Shades Darker,E.L. James,3.84,"['Romance', 'Erotica', 'Fiction', 'BDSM', 'Adult', 'Contemporary', 'Contemporary Romance', 'Chick Lit', 'Erotic Romance', 'Adult Fiction']",English,w
Ready Player One,Ernest Cline,4.26,"['Science Fiction', 'Fiction', 'Young Adult', 'Fantasy', 'Dystopia', 'Adventure', 'Science Fiction Fantasy', 'Adult', 'Cyberpunk', 'Novels']",English,m
Allegiant,Veronica Roth,3.62,"['Young Adult', 'Dystopia', 'Fiction', 'Science Fiction', 'Fantasy', 'Romance', 'Adventure', 'Teen', 'Post Apocalyptic', 'Audiobook']",English,w
Eleanor & Park,Rainbow Rowell,4.05,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Audiobook', 'Teen', 'Coming Of Age', 'Young Adult Contemporary', 'High School']",English,w
Me Before You,Jojo Moyes,4.26,"['Romance', 'Fiction', 'Contemporary', 'Chick Lit', 'Adult', 'Adult Fiction', 'Audiobook', 'Drama', 'Realistic Fiction', 'Contemporary Romance']",English,w
If I Stay,Gayle Forman,3.94,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Teen', 'Music', 'Death', 'Audiobook', 'Young Adult Contemporary']",English,w
Fifty Shades Freed,E.L. James,3.85,"['Romance', 'Erotica', 'Fiction', 'BDSM', 'Adult', 'Contemporary', 'Contemporary Romance', 'Chick Lit', 'Erotic Romance', 'Adult Fiction']",English,w
Crescendo,Becca Fitzpatrick,4.04,"['Young Adult', 'Fantasy', 'Angels', 'Paranormal', 'Romance', 'Paranormal Romance', 'Supernatural', 'Fiction', 'Urban Fantasy', 'Young Adult Fantasy']",English,w
Inferno,Dante Alighieri,4.0,"['Classics', 'Poetry', 'Fiction', 'Literature', 'Religion', 'Fantasy', 'School', 'Italian Literature', 'Philosophy', 'Medieval']",English,m
Six of Crows,Leigh Bardugo,4.43,"['Fantasy', 'Young Adult', 'Fiction', 'Young Adult Fantasy', 'Adventure', 'Magic', 'Romance', 'LGBT', 'High Fantasy', 'Audiobook']",English,w
The Plague,Albert Camus,4.01,"['Fiction', 'Classics', 'Philosophy', 'France', 'Literature', 'French Literature', 'Novels', '20th Century', 'Literary Fiction', 'Africa']",English,m
All the Light We Cannot See,Anthony Doerr,4.33,"['Historical Fiction', 'Fiction', 'Historical', 'War', 'World War II', 'Adult', 'Audiobook', 'France', 'Book Club', 'Adult Fiction']",English,m
Shantaram,Gregory David Roberts,4.25,"['Fiction', 'India', 'Travel', 'Adventure', 'Contemporary', 'Novels', 'Asia', 'Historical Fiction', 'Unfinished', 'Crime']",English,m
The Lost Symbol,Dan Brown,3.71,"['Fiction', 'Mystery', 'Thriller', 'Mystery Thriller', 'Suspense', 'Adventure', 'Historical Fiction', 'Crime', 'Novels', 'Adult']",English,m
A Court of Thorns and Roses,Sarah J. Maas,4.22,"['Fantasy', 'Young Adult', 'Romance', 'New Adult', 'Retellings', 'Fiction', 'Magic', 'Fae', 'Young Adult Fantasy', 'Paranormal']",English,w
A Dance with Dragons,George R.R. Martin,4.32,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Dragons', 'Adult', 'Adventure', 'Audiobook', 'Epic']",English,m
The Pearl,John Steinbeck,3.48,"['Classics', 'Fiction', 'Literature', 'School', 'Historical Fiction', 'Novels', 'Read For School', 'American', 'Classic Literature', 'High School']",English,m
Aristotle and Dante Discover the Secrets of the Universe,Benjamin Alire Sáenz,4.33,"['Young Adult', 'LGBT', 'Contemporary', 'Romance', 'Fiction', 'Audiobook', 'Realistic Fiction', 'Queer', 'Coming Of Age', 'Young Adult Contemporary']",English,m
Red Queen,Victoria Aveyard,4.04,"['Fantasy', 'Young Adult', 'Dystopia', 'Romance', 'Fiction', 'Young Adult Fantasy', 'Magic', 'Science Fiction', 'Audiobook', 'Paranormal']",English,m
Silence,Becca Fitzpatrick,4.12,"['Young Adult', 'Fantasy', 'Angels', 'Paranormal', 'Romance', 'Paranormal Romance', 'Supernatural', 'Fiction', 'Urban Fantasy', 'Young Adult Fantasy']",English,m
I Am Number Four,Pittacus Lore,3.94,"['Young Adult', 'Fantasy', 'Science Fiction', 'Fiction', 'Aliens', 'Romance', 'Paranormal', 'Adventure', 'Teen', 'Action']",English,m; m
We Were Liars,E. Lockhart,3.84,"['Young Adult', 'Contemporary', 'Mystery', 'Fiction', 'Romance', 'Realistic Fiction', 'Mystery Thriller', 'Thriller', 'Audiobook', 'Teen']",English,w
The Goldfinch,Donna Tartt,3.92,"['Fiction', 'Contemporary', 'Literary Fiction', 'Audiobook', 'Art', 'Adult', 'Novels', 'Adult Fiction', 'Mystery', 'Literature']",English,w
A Dog's Purpose,W. Bruce Cameron,4.34,"['Fiction', 'Animals', 'Dogs', 'Contemporary', 'Adult', 'Fantasy', 'Audiobook', 'Adult Fiction', 'Humor', 'Young Adult']",English,m
A Monster Calls,Patrick Ness,4.35,"['Fantasy', 'Young Adult', 'Fiction', 'Horror', 'Contemporary', 'Middle Grade', 'Magical Realism', 'Childrens', 'Death', 'Paranormal']",English,m
Before I Fall,Lauren Oliver,3.9,"['Young Adult', 'Contemporary', 'Fiction', 'Romance', 'Fantasy', 'Realistic Fiction', 'Teen', 'Paranormal', 'Death', 'Audiobook']",English,w
Where She Went,Gayle Forman,4.02,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Music', 'New Adult', 'Teen', 'Audiobook', 'Young Adult Contemporary']",English,w
Gone,Michael Grant,3.86,"['Young Adult', 'Dystopia', 'Science Fiction', 'Fantasy', 'Fiction', 'Paranormal', 'Romance', 'Adventure', 'Supernatural', 'Teen']",English,m; m
Foucault's Pendulum,Umberto Eco,3.9,"['Fiction', 'Mystery', 'Historical Fiction', 'Literature', 'Classics', 'Italian Literature', 'Thriller', 'Novels', 'Italy', 'Philosophy']",English,m
Words of Radiance,Brandon Sanderson,4.75,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Audiobook', 'Magic', 'Science Fiction Fantasy', 'Epic', 'Adult', 'Adventure']",English,m
Night,Elie Wiesel,4.34,"['Nonfiction', 'Classics', 'History', 'Memoir', 'Holocaust', 'Biography', 'School', 'Historical', 'War', 'World War II']",English,m
The Song of Achilles,Madeline Miller,4.35,"['Historical Fiction', 'Fantasy', 'Fiction', 'Mythology', 'LGBT', 'Romance', 'Historical', 'Retellings', 'Audiobook', 'Adult']",English,w
The Nightingale,Kristin Hannah,4.57,"['Historical Fiction', 'Fiction', 'Historical', 'World War II', 'War', 'Audiobook', 'Adult', 'France', 'Adult Fiction', 'Romance']",English,w
Under the Dome,Stephen King,3.91,"['Horror', 'Fiction', 'Science Fiction', 'Thriller', 'Fantasy', 'Mystery', 'Suspense', 'Audiobook', 'Adult', 'Drama']",English,m
Macbeth,William Shakespeare,3.9,"['Classics', 'Plays', 'Fiction', 'Drama', 'School', 'Literature', 'Read For School', 'Theatre', 'High School', 'Poetry']",English,m
The Girl on the Train,Paula Hawkins,3.93,"['Fiction', 'Mystery', 'Thriller', 'Crime', 'Mystery Thriller', 'Suspense', 'Contemporary', 'Adult', 'Audiobook', 'Adult Fiction']",English,w
Finale,Becca Fitzpatrick,4.18,"['Young Adult', 'Fantasy', 'Angels', 'Romance', 'Paranormal', 'Paranormal Romance', 'Supernatural', 'Fiction', 'Urban Fantasy', 'Young Adult Fantasy']",English,w
Survivor,Chuck Palahniuk,3.91,"['Fiction', 'Contemporary', 'Thriller', 'Novels', 'Humor', 'Dark', 'Literature', 'American', 'Audiobook', 'Adult']",,w
Antigone,Sophocles,3.66,"['Classics', 'Plays', 'Drama', 'Fiction', 'School', 'Read For School', 'Mythology', 'Theatre', 'Literature', 'High School']",English,m
The Ocean at the End of the Lane,Neil Gaiman,4.0,"['Fantasy', 'Fiction', 'Horror', 'Magical Realism', 'Audiobook', 'Young Adult', 'Adult', 'Science Fiction Fantasy', 'Adult Fiction', 'Paranormal']",English,m
The Reckoning,Kelley Armstrong,4.2,"['Young Adult', 'Fantasy', 'Paranormal', 'Urban Fantasy', 'Romance', 'Supernatural', 'Werewolves', 'Magic', 'Ghosts', 'Fiction']",English,m
House of Leaves,Mark Z. Danielewski,4.06,"['Horror', 'Fiction', 'Fantasy', 'Mystery', 'Thriller', 'Novels', 'Contemporary', 'Adult', 'Literature', 'Paranormal']",English,m
Shadow and Bone,Leigh Bardugo,4.0,"['Fantasy', 'Young Adult', 'Romance', 'Magic', 'Fiction', 'Young Adult Fantasy', 'High Fantasy', 'Paranormal', 'Adventure', 'Audiobook']",English,w
Ugly Love,Colleen Hoover,4.25,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Fiction', 'Adult', 'Chick Lit', 'Young Adult', 'Audiobook', 'Drama']",English,w
Skagboys,Irvine Welsh,3.92,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Drama', 'Contemporary', 'Dark', 'Novels', 'Crime', 'Epic']",English,m
Call Me By Your Name,André Aciman,4.23,"['Fiction', 'Romance', 'LGBT', 'Contemporary', 'Queer', 'Audiobook', 'Adult', 'Gay', 'Coming Of Age', 'M M Romance']",English,m
The Devil Wears Prada,Lauren Weisberger,3.75,"['Chick Lit', 'Fiction', 'Contemporary', 'Romance', 'Adult', 'Humor', 'Adult Fiction', 'Fashion', 'Novels', 'Realistic Fiction']",English,w
A Little Life,Hanya Yanagihara,4.31,"['Fiction', 'Contemporary', 'LGBT', 'Literary Fiction', 'Adult', 'Novels', 'Adult Fiction', 'Queer', 'Audiobook', 'Literature']",English,w
Hatchet,Gary Paulsen,3.73,"['Young Adult', 'Fiction', 'Adventure', 'Classics', 'Survival', 'Childrens', 'Realistic Fiction', 'Middle Grade', 'School', 'Read For School']",English,m
Storm Front,Jim Butcher,3.99,"['Fantasy', 'Urban Fantasy', 'Mystery', 'Fiction', 'Paranormal', 'Magic', 'Audiobook', 'Supernatural', 'Science Fiction Fantasy', 'Crime']",English,m
The Collector,John Fowles,3.98,"['Fiction', 'Horror', 'Classics', 'Thriller', 'Crime', 'Mystery', 'British Literature', 'Novels', 'Literature', 'Literary Fiction']",English,w
"Everything, Everything",Nicola Yoon,4.05,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Audiobook', 'Young Adult Contemporary', 'Teen', 'Coming Of Age', 'Young Adult Romance']",English,w
Blue Moon,Alyson Noel,3.61,"['Young Adult', 'Fantasy', 'Paranormal', 'Romance', 'Supernatural', 'Paranormal Romance', 'Fiction', 'Magic', 'Urban Fantasy', 'Teen']",English,m
Origin,Jennifer L. Armentrout,4.37,"['Young Adult', 'Paranormal', 'Romance', 'Fantasy', 'Aliens', 'Science Fiction', 'Paranormal Romance', 'Supernatural', 'Urban Fantasy', 'New Adult']",English,m
The Forty Rules of Love,Elif Shafak,4.14,"['Fiction', 'Novels', 'Historical Fiction', 'Romance', 'Philosophy', 'Turkish Literature', 'Spirituality', 'Turkish', 'Literature', 'Religion']",English,w
Lady Midnight,Cassandra Clare,4.4,"['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Urban Fantasy', 'Young Adult Fantasy', 'Fiction', 'Magic', 'Angels', 'Vampires']",English,w
And the Mountains Echoed,Khaled Hosseini,4.05,"['Fiction', 'Historical Fiction', 'Contemporary', 'Adult', 'Adult Fiction', 'Novels', 'Book Club', 'Literary Fiction', 'Historical', 'Drama']",English,m
Chronicle of a Death Foretold,Gabriel García Márquez,3.97,"['Fiction', 'Classics', 'Magical Realism', 'Literature', 'School', 'Spanish Literature', 'Novels', 'Latin American', 'Latin American Literature', 'Literary Fiction']",English,m
Hopscotch,Julio Cortázar,4.23,"['Fiction', 'Classics', 'Spanish Literature', 'Latin American', 'Literature', 'Novels', 'Magical Realism', 'Latin American Literature', 'Unfinished', '20th Century']",English,m
The Choice,Nicholas Sparks,4.0,"['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Adult', 'Adult Fiction', 'Contemporary Romance', 'Love', 'Drama', 'Audiobook']",English,m
Stoner,John Williams,4.29,"['Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Historical Fiction', 'Literary Fiction', 'The United States Of America', '20th Century', 'Americana']",English,m
"Love, Rosie",Cecelia Ahern,3.94,"['Romance', 'Chick Lit', 'Contemporary', 'Fiction', 'Adult', 'Young Adult', 'Contemporary Romance', 'Adult Fiction', 'Love', 'Novels']",English,w
A Man Called Ove,Fredrik Backman,4.36,"['Fiction', 'Contemporary', 'Audiobook', 'Humor', 'Book Club', 'Adult', 'Adult Fiction', 'Sweden', 'Novels', 'Realistic Fiction']",English,m
It Ends with Us,Colleen Hoover,4.4,"['Romance', 'Contemporary', 'New Adult', 'Fiction', 'Contemporary Romance', 'Adult', 'Abuse', 'Chick Lit', 'Audiobook', 'Young Adult']",English,w
Fantastic Beasts and Where to Find Them,"Newt Scamander (Pseudonym), J.K. Rowling",3.98,"['Fantasy', 'Fiction', 'Young Adult', 'Magic', 'Childrens', 'Audiobook', 'Middle Grade', 'Short Stories', 'Science Fiction Fantasy', 'Dragons']",English,w
The Waste Lands,Stephen King,4.23,"['Fantasy', 'Fiction', 'Horror', 'Science Fiction', 'Adventure', 'Westerns', 'Audiobook', 'Science Fiction Fantasy', 'Post Apocalyptic', 'Thriller']",English,m
The White Tiger,Aravind Adiga,3.74,"['Fiction', 'India', 'Contemporary', 'Indian Literature', 'Novels', 'Literature', 'Literary Fiction', 'Asia', 'Book Club', 'Crime']",English,m
Milk and Honey,Rupi Kaur,4.07,"['Poetry', 'Feminism', 'Nonfiction', 'Contemporary', 'Adult', 'Romance', 'Audiobook', 'Mental Health', 'Canada', 'Womens']",English,w
The Summer I Turned Pretty,Jenny Han,3.92,"['Young Adult', 'Romance', 'Contemporary', 'Chick Lit', 'Fiction', 'Realistic Fiction', 'Young Adult Contemporary', 'Teen', 'Young Adult Romance', 'Coming Of Age']",English,w
Hollow City,Ransom Riggs,4.05,"['Fantasy', 'Young Adult', 'Fiction', 'Paranormal', 'Historical Fiction', 'Time Travel', 'Horror', 'Mystery', 'Adventure', 'Supernatural']",English,m
The Casual Vacancy,J.K. Rowling,3.3,"['Fiction', 'Contemporary', 'Mystery', 'Adult', 'Adult Fiction', 'Drama', 'Unfinished', 'British Literature', 'Novels', 'Audiobook']",English,w
