title,author,rating,genres,language,gender
Europe and the Faith,Hilaire Belloc,4.16,"['History', 'Catholic', 'Religion', 'Theology', 'Politics', 'Church History', 'Nonfiction', 'Historical', 'Christian', '20th Century']",English,mostly_male
القراءة الذكية,ساجد العبدلي,3.62,"['Self Help', 'Nonfiction', 'Cultural', 'Books About Books', 'Human Development', 'Audiobook', 'Personal Development']",Arabic,unknown
شهر قصه,بیژن مفید,4.27,"['Plays', 'Drama', 'Iran', 'Childrens', 'Literature', 'Short Stories', 'Humor', 'Poetry', 'Folklore', 'Theatre']",Persian,unknown
দূরবীন,Shirshendu Mukhopadhyay,4.27,"['Fiction', 'Novels', 'Historical Fiction', 'Romantic', 'Adult', 'Drama']",Bengali,unknown
The Angel Collector,Bali Rai,3.55,['Mystery'],English,unknown
His,Jenika Snow,3.58,"['Dark', 'BDSM', 'Erotica', 'Romance', 'Contemporary', 'New Adult', 'Novella', 'Erotic Romance', 'Abuse', 'Short Stories']",English,unknown
Going Vintage,Lindsey Leavitt,3.6,"['Young Adult', 'Contemporary', 'Romance', 'Chick Lit', 'Realistic Fiction', 'Fiction', 'Teen', 'Humor', 'High School', 'Coming Of Age']",English,mostly_female
Cassandra's Challenge,M.K. Eidem,4.22,"['Science Fiction', 'Romance', 'Aliens', 'Science Fiction Romance', 'Fantasy', 'Paranormal', 'Paranormal Romance', 'Futuristic', 'Military Fiction', 'Space']",English,unknown
Granted,Corrien Killmer,3.62,"['Fantasy', 'Fiction']",English,unknown
பாரதியார் கவிதைகள் [Bharathiyar Kavidhaigal],Subramaniya Bharathiyar,4.44,"['Poetry', 'Nonfiction', 'Literature']",Tamil,unknown
STEM Storiez - Counting Zoo,Zyrobotics,3.86,['Childrens'],English,unknown
In the Kingdom of Ice: The Grand and Terrible Polar Voyage of the USS Jeannette,Hampton Sides,4.23,"['Nonfiction', 'History', 'Adventure', 'Survival', 'Historical', 'American History', 'Audiobook', 'Biography', 'Travel', 'Science']",English,unknown
2006 - Thanks for the Vodka,"Harpie, Karl Wiggins",4.69,[],English,unknown
A kőszivű ember fiai,"Mór Jókai, Percy Favor Bicknell",3.66,"['Hungarian Literature', 'Classics', 'Fiction', 'Literature', 'Historical', 'Historical Fiction', 'Hungary', 'School', 'Read For School', 'Novels']",Hungarian,unknown
Breaking Dawn: Edward,P.A. Lassiter,3.96,"['New Adult', 'Romance', 'Young Adult', 'Vampires', 'Fantasy']",English,unknown
A Primal Wisdom: Nature's Unifcation of Cooperation and Competition,V. Frank Asaro,4.46,[],English,unknown
Algo tan sencillo como tuitear te quiero,Blue Jeans,3.87,"['Romance', 'Young Adult', 'Spanish Literature', 'Contemporary', 'Love', 'New Adult']",Spanish,unknown
The Star Host,F.T. Lukens,3.92,"['LGBT', 'Science Fiction', 'Young Adult', 'M M Romance', 'Fantasy', 'Romance', 'Queer', 'Fiction', 'Gay', 'Paranormal']",English,unknown
نيكروفيليا,شيرين هنائي,2.8,"['Novels', 'Horror', 'Psychology', 'Literature', 'Fiction', 'Drama', 'Crime']",Arabic,unknown
De uitvreter / Titaantjes / Dichtertje,Nescio,3.77,"['Literature', 'School', 'Fiction', '20th Century', 'Dutch Literature']",Dutch,unknown
"Spice & Wolf, Vol. 02",Isuna Hasekura,4.33,"['Light Novel', 'Fantasy', 'Manga', 'Romance', 'Fiction', 'Adventure', 'Japanese Literature', 'Drama', 'Japan', 'Young Adult']",English,unknown
Epitaph: A Novel of the O.K. Corral,Mary Doria Russell,4.11,"['Historical Fiction', 'Fiction', 'Westerns', 'Historical', 'American History', 'Literary Fiction', '19th Century', 'Adult Fiction', 'Audiobook', 'Adult']",English,mostly_female
A Red-Rose Chain,Seanan McGuire,4.3,"['Urban Fantasy', 'Fantasy', 'Fae', 'Paranormal', 'Fiction', 'Magic', 'Romance', 'Fairies', 'Mystery', 'Adult']",English,unknown
Finally and Forever,Robin Jones Gunn,4.48,"['Christian Fiction', 'Christian', 'Contemporary', 'Fiction', 'Young Adult', 'Romance', 'Realistic Fiction', 'Africa', 'Christian Romance']",English,mostly_male
Demon Hunts,C.E. Murphy,4.14,"['Urban Fantasy', 'Paranormal', 'Magic', 'Fantasy', 'Fiction', 'Mystery', 'Supernatural', 'Romance', 'Urban', 'Demons']",English,unknown
The Brand Gap,Marty Neumeier,4.05,"['Business', 'Design', 'Nonfiction', 'Buisness', 'Art Design', 'Entrepreneurship', 'Management', 'Art', 'Communication', 'Reference']",English,mostly_male
Nursery Rhyme Comics: 50 Timeless Rhymes from 50 Celebrated Cartoonists,"Chris Duffy (Editor), more…",4.06,"['Graphic Novels', 'Comics', 'Poetry', 'Childrens', 'Picture Books', 'Nursery Rhymes', 'Humor', 'Fiction', 'Middle Grade', 'Classics']",English,mostly_male
Wings: A Fairy Tale,E.D. Baker,3.93,"['Fantasy', 'Young Adult', 'Romance', 'Middle Grade', 'Fairies', 'Fiction', 'Magic', 'Fairy Tales', 'Childrens', 'Adventure']",English,unknown
Princess of Thorns,Stacey Jay,3.82,"['Fantasy', 'Young Adult', 'Romance', 'Retellings', 'Fairy Tales', 'Magic', 'Adventure', 'Young Adult Fantasy', 'High Fantasy', 'Fiction']",English,mostly_female
"Heavy Rain: Renew the Church, Transform the World",Kris Vallotton,4.36,"['Christianity', 'Faith', 'Nonfiction', 'Spirituality', 'Supernatural']",English,mostly_male
Queen Red Riding Hood’s Guide To Royalty,Chris Colfer,4.13,"['Fantasy', 'Middle Grade', 'Fairy Tales', 'Young Adult', 'Childrens', 'Fiction', 'Short Stories', 'Retellings', 'Audiobook', 'Juvenile']",English,mostly_male
"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America (Book Summary)",NOT A BOOK,4.29,[],English,unknown
عجايب الآثار في التراجم والأخبار :الجزء الرابع,عبد الرحمن الجبرتي (تأليف),4.28,['History'],Arabic,unknown
Moulin Rouge!: The Splendid Book That Charts the Journey of Baz Luhrmann's Motion Picture,Baz Luhrmann,4.31,"['Nonfiction', 'Art', 'Plays', 'Media Tie In', 'Reference']",English,unknown
A Shiver of Light,Laurell K. Hamilton,3.78,"['Fantasy', 'Urban Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Fae', 'Fiction', 'Magic', 'Erotica', 'Supernatural']",English,unknown
"Someday, Someday, Maybe",Lauren Graham,3.51,"['Fiction', 'Chick Lit', 'Contemporary', 'Audiobook', 'Romance', 'Adult', 'Adult Fiction', 'Humor', 'New York', 'Realistic Fiction']",English,mostly_female
Sho-Rap Highway: The Native American Firefighters of Wind River,Robin P. Whiteplume,4.24,"['Historical', 'New Adult', 'Drama', 'Adventure']",,mostly_male
Tower of Thunder,Chris Heimerdinger,4.24,"['Lds Fiction', 'Young Adult', 'Lds', 'Fantasy', 'Historical Fiction', 'Religion', 'Adventure', 'Fiction', 'Time Travel', 'Teen']",English,mostly_male
Miss Benjamin Had a Donkey,H.R. Sealy,4.25,"['Childrens', 'Kids', 'Animals', '21st Century']",,unknown
Harmonies of Heaven and Earth: Mysticism in Music from Antiquity to the Avant-Garde,Joscelyn Godwin,4.24,"['Music', 'Philosophy', 'History', 'Art']",English,unknown
A Seven-Letter Word,Kim Slater,4.05,"['Young Adult', 'Contemporary', 'Family', 'Mystery', 'Realistic Fiction']",English,mostly_female
Nightborn,Lou Anders,4.1,"['Fantasy', 'Middle Grade', 'Adventure', 'Young Adult', 'Dragons', 'Fiction', 'Mythology', 'Childrens', 'Magic', 'Juvenile']",,mostly_male
Beneath a Silent Moon,Tracy Grant,3.82,"['Mystery', 'Historical Fiction', 'Romance', 'Historical', 'Historical Mystery', 'Fiction', 'Regency', 'Espionage', 'Historical Romance', 'Suspense']",English,mostly_female
Study Me,Logan Chance,4.08,"['Romance', 'Novella', 'Contemporary', 'Contemporary Romance', 'Erotica', 'Professors', 'Fiction', 'Drama', 'College', 'Teachers']",English,mostly_male
Wenn der Sommer stirbt,C.L. Wilson,4.38,"['Fantasy', 'Romance', 'Magic', 'Adult']",German,unknown
Querido Nadie,Berlie Doherty,3.39,"['Young Adult', 'Fiction', 'Contemporary', 'School', 'Romance', 'Realistic Fiction', 'Teen', 'British Literature', 'Childrens', 'Modern']",Spanish,unknown
The Blue Umbrella,Ruskin Bond,4.26,"['Fiction', 'India', 'Short Stories', 'Childrens', 'Indian Literature', 'Novella', 'Classics', 'Asian Literature', 'Novels', 'Adventure']",English,unknown
The Burden of Sanity and Other Poems,Koon Woon,5.0,[],,unknown
Labyrinth: A Novel Based on the Jim Henson Film,"A.C.H. Smith, Terry Jones",4.2,"['Fantasy', 'Young Adult', 'Fiction', 'Adventure', 'Magic', 'Fairy Tales', 'Science Fiction Fantasy', 'Classics', 'Novels', 'Childrens']",English,unknown
И стана ден,Цончо Родев,4.88,[],Bulgarian,unknown
ضريح أبي,طارق إمام,3.37,[],Arabic,unknown
Their Story,"Tan Jiu, 坛九",4.5,"['Manga', 'LGBT', 'Romance', 'Comics', 'Webcomic', 'Contemporary', 'Yuri', 'Graphic Novels', 'Young Adult', 'Queer']",,mostly_male
"Éclat(s) d'âme, tome 1",Yuhki Kamatani,4.28,"['Manga', 'LGBT', 'Graphic Novels', 'Comics', 'Young Adult', 'Queer', 'Fiction', 'Contemporary', 'Comics Manga', 'Slice Of Life']",French,unknown
Намедни. Наша эра. 1971-1980,Леонид Парфёнов,4.51,"['Nonfiction', 'History']",Russian,unknown
Gospel Principles,The Church of Jesus Christ of Latter-day Saints,4.48,"['Religion', 'Lds', 'Nonfiction', 'Church', 'Lds Non Fiction', 'Spirituality', 'Reference', 'Mormonism', 'Theology', 'Faith']",English,mostly_female
He Found An Invisible Boy,Divyansh Mishra DM,4.83,[],,unknown
Miševi i mačke naglavačke,Luko Paljetak,3.9,"['Childrens', 'Fiction', 'School', 'Classics']",Croatian,unknown
"Ride or Die: A Bad Boy Romance, Book 1 (Ride or Die, #1)",NOT A BOOK,3.74,['Romance'],English,unknown
Wait,A.L. Jackson,4.2,"['Romance', 'New Adult', 'Contemporary', 'Music', 'Contemporary Romance', 'Audiobook', 'Musicians', 'Amazon', 'Family', 'Fiction']",English,unknown
Shadowsong,S. Jae-Jones,3.58,"['Fantasy', 'Young Adult', 'Romance', 'New Adult', 'Retellings', 'Young Adult Fantasy', 'Fiction', 'Historical Fiction', 'Paranormal', 'Magic']",English,unknown
صدى السنين,عبد الحميد جودة السحار,3.36,[],Arabic,unknown
The Secret of the Sealed Room: A Mystery of Young Ben Franklin,Bailey MacDonald,3.99,"['Historical Fiction', 'Mystery', 'Middle Grade', 'Historical', 'Fiction', 'American History', 'Childrens', 'School']",English,mostly_female
A Book of Spirits and Thieves,Morgan Rhodes,3.94,"['Fantasy', 'Young Adult', 'Magic', 'Young Adult Fantasy', 'High Fantasy', 'Romance', 'Adventure', 'Fiction', 'Urban Fantasy', 'Contemporary']",English,mostly_male
Le Ventre de l'Atlantique,Fatou Diome,3.74,"['Fiction', 'Africa', 'France', 'School', 'Senegal', 'French Literature', 'Novels', 'Read For School', 'Contemporary', 'African Literature']",French,unknown
Secret Guardians,Lian Tanner,4.5,"['Fantasy', 'Adventure']",English,andy
The Trilogy of Two,Juman Malouf,3.52,"['Fantasy', 'Middle Grade', 'Young Adult', 'Magic', 'Fiction', 'Childrens', 'Paranormal', 'Mystery', 'Novels', 'Art']",English,unknown
"Tom Appleby, Convict Boy",Jackie French,3.92,"['Historical Fiction', 'Young Adult', 'Historical', 'Fiction', 'Childrens', 'School', 'Read For School', 'Australia', 'Research', 'Middle Grade']",English,andy
The Ignored,Bentley Little,3.83,"['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Mystery', 'Novels', 'Suspense', 'American', 'Weird Fiction']",English,unknown
Além do carma,Trigueirinho,4.0,[],Portuguese,unknown
حالات نادرة 3,عبدالوهاب السيد الرفاعي,4.18,"['Novels', 'Short Stories', 'Fiction', 'Audiobook', 'Psychology']",Arabic,unknown
Pedigree Girls,Sherwin Tija,3.38,[],English,mostly_male
Grief Girl: My True Story,Erin Vincent,3.63,"['Young Adult', 'Teen', 'Death', 'Realistic Fiction', 'Read For School', 'Family', 'Biography Memoir']",English,mostly_female
秦腔,"Jia Pingwa, 贾平凹",4.4,[],Chinese,andy
The Oracle's Queen,Lynn Flewelling,4.17,"['Fantasy', 'Fiction', 'LGBT', 'High Fantasy', 'Epic Fantasy', 'Magic', 'Science Fiction Fantasy', 'Romance', 'Adult', 'Dark Fantasy']",English,mostly_female
Gardens in the Dunes,Leslie Marmon Silko,3.91,"['Fiction', 'Historical Fiction', 'Historical', 'Literature', 'Novels', 'American', 'Literary Fiction', 'Read For School', 'College', 'The United States Of America']",English,mostly_female
"Bleach, Volume 07",Tite Kubo,4.36,"['Manga', 'Fantasy', 'Graphic Novels', 'Comics', 'Fiction', 'Shonen', 'Paranormal', 'Action', 'Anime', 'Supernatural']",English,unknown
The Medical Detectives,Berton Roueché,4.17,"['Nonfiction', 'Medicine', 'Science', 'Medical', 'Short Stories', 'Health', 'History', 'Mystery', 'Essays', 'True Crime']",English,unknown
Ketika Cinta Bertasbih: Episode 1,Habiburrahman El-Shirazy,3.72,"['Novels', 'Fiction', 'Romance', 'Indonesian Literature', 'Islam', 'Religion', 'Drama', 'Marriage', 'Collections', 'Love']",Indonesian,unknown
Surviving the Island of Grace: A Memoir of Alaska,Leslie Leyland Fields,3.99,"['Memoir', 'Nonfiction', 'Travel', 'Biography Memoir', 'Essays', 'Autobiography', 'Biography']",English,mostly_female
The Orc King,R.A. Salvatore,4.13,"['Fantasy', 'Forgotten Realms', 'Fiction', 'Science Fiction Fantasy', 'High Fantasy', 'Dungeons and Dragons', 'Epic Fantasy', 'Adventure', 'Sword and Sorcery', 'Magic']",English,unknown
Chocolate Horse,Bonnie Bryant,3.82,"['Horses', 'Childrens', 'Young Adult', 'Fiction', 'Animals']",English,mostly_female
Reading Between the Lines,Gene Edward Veith Jr.,4.18,"['Nonfiction', 'Education', 'Christian', 'Books About Books', 'Literature', 'Christianity', 'Theology', 'Cultural', 'Religion', 'Philosophy']",English,mostly_male
Invidia,Nicci Sefton,3.75,[],English,unknown
An Introduction To C Programming,C. Joseph Sass,0.0,[],English,unknown
My Shit Life So Far,Frankie Boyle,3.4,"['Nonfiction', 'Biography', 'Humor', 'Autobiography', 'Comedy', 'Memoir', 'Audiobook', 'Scotland', 'Biography Memoir', 'Comedian']",English,andy
Agatha Raisin and the Murderous Marriage,M.C. Beaton,3.81,"['Mystery', 'Cozy Mystery', 'Fiction', 'Crime', 'Audiobook', 'British Literature', 'Detective', 'Humor', 'Mystery Thriller', 'Murder Mystery']",English,unknown
The Claw of the Conciliator,Gene Wolfe,3.98,"['Fantasy', 'Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Dying Earth', 'Speculative Fiction', 'Novels', 'American', 'Audiobook', 'Post Apocalyptic']",English,mostly_male
The Lost Book of Enki,Zecharia Sitchin,4.14,"['History', 'Nonfiction', 'Mythology', 'Aliens', 'Metaphysics', 'Spirituality', 'Science', 'Conspiracy Theories', 'Ancient History', 'Paranormal']",English,unknown
Fall for Anything,Courtney Summers,3.76,"['Young Adult', 'Contemporary', 'Mystery', 'Realistic Fiction', 'Romance', 'Fiction', 'Young Adult Contemporary', 'Death', 'Teen', 'Mental Health']",English,mostly_female
Boondock Saints Volume 1: In Nomine Patris,"Chris Brunner, Troy Duffy, J.B. Love",3.84,"['Graphic Novels', 'Comics']",English,mostly_male
Narcissus and the Dragon Birth,L'Poni Baldwin,0.0,[],English,unknown
صفة صلاة النبي صلى الله عليه وسلم من التكبير إلى التسليم كأنك تراها,"محمد ناصر الدين الألباني, محمد ناصر الدين الألباني",4.48,"['Islam', 'Religion', 'Nonfiction']",Arabic,unknown
The Hood Life,"Meesha Mink , De'nesha Diamond",4.38,['Urban'],English,unknown
Snake Skin,C.J. Lyons,3.85,"['Mystery', 'Thriller', 'Fiction', 'Mystery Thriller', 'Crime', 'Suspense', 'Action', 'Romantic Suspense', 'Amazon', 'Police']",English,unknown
Mao: The Unknown Story,"Jung Chang, Jon Halliday",3.8,"['History', 'Biography', 'China', 'Nonfiction', 'Politics', 'Asia', 'Biography Memoir', 'Historical', 'World History', 'War']",English,andy
Solomons Song,Bryce Courtenay,4.02,"['Historical Fiction', 'Fiction', 'Historical', 'Australia', 'Audiobook', 'Drama', 'Adventure', 'Novels', 'Cultural', 'War']",English,mostly_male
Mary Poppins in Cherry Tree Lane,P.L. Travers,3.94,"['Classics', 'Fantasy', 'Fiction', 'Childrens', 'Young Adult', 'Audiobook', 'Middle Grade', 'Adventure', 'Magic', 'Juvenile']",English,unknown
Big Girls Do It on Top,Jasinda Wilder,3.84,"['Romance', 'Erotica', 'Contemporary', 'Short Stories', 'Adult', 'Chick Lit', 'Contemporary Romance', 'Erotic Romance', 'Novella', 'Fiction']",English,unknown
Cataclysm,C.L. Parker,4.28,"['Paranormal', 'Romance', 'Ghosts', 'Angels', 'Fantasy']",English,unknown
In Dreams Begin Responsibilities and Other Stories,Delmore Schwartz,4.06,"['Short Stories', 'Fiction', 'Poetry', 'Literature', 'American', 'New York', 'Jewish', 'Americana', '20th Century', 'Contemporary']",English,unknown
Aerial,Sitta Karina,3.68,"['Fantasy', 'Romance', 'Indonesian Literature', 'Novels', 'Fiction', 'Young Adult', 'Drama']",Indonesian,unknown
The American Zone,L. Neil Smith,3.84,"['Science Fiction', 'Fiction', 'Alternate History']",English,unknown
The Dangerous Rescue,Jude Watson,3.84,"['Star Wars', 'Science Fiction', 'Fiction', 'Young Adult', 'Childrens', 'Fantasy', 'Juvenile', 'Media Tie In', 'Adventure', 'Middle Grade']",English,mostly_male
A Manhattan Ghost Story,T.M. Wright,3.15,"['Horror', 'Fiction', 'Paranormal', 'Ghost Stories', 'Supernatural', 'Ghosts', 'Fantasy', 'Thriller']",English,unknown
涼宮ハルヒの暴走 [Suzumiya Haruhi no Bōsō],"Nagaru Tanigawa, Nagaru Tanigawa",3.94,"['Light Novel', 'Fantasy', 'Science Fiction', 'Young Adult', 'Manga', 'Fiction', 'Japanese Literature', 'Humor', 'Japan', 'Comedy']",Japanese,unknown
Counterfeit Magic,Kelley Armstrong,4.14,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Magic', 'Supernatural', 'Romance', 'Witches', 'Novella', 'Fiction', 'Paranormal Romance']",English,mostly_female
Man on Fire,A.J. Quinnell,4.24,"['Thriller', 'Fiction', 'Mystery', 'Action', 'Crime', 'Adventure', 'Novels', 'Adult', 'Mystery Thriller', 'Suspense']",English,unknown
"Men's Garments, 1830-1900: Guide to Pattern Cutting and Tailoring",R.I. Davis,4.42,['Fashion'],English,unknown
Selimut Debu,Agustinus Wibowo,4.22,"['Travel', 'Nonfiction', 'Indonesian Literature', 'Adventure', 'Travelogue', 'Memoir', 'True Story', 'Inspirational', 'Cultural', 'Reference']",Indonesian,unknown
Basics of Buddhism: Key principles and how to practise,Pat Allwright,4.01,"['Buddhism', 'Philosophy']",English,andy
The Ten Best Days of My Life,Adena Halpern,3.62,"['Chick Lit', 'Fiction', 'Contemporary', 'Paranormal', 'Humor', 'Roman', 'Adult', 'Fantasy', 'Death', 'Family']",English,unknown
Prince: Heir of darkness,Pet Torres,4.29,[],English,unknown
Basti / بستی,Intizar Husain,3.95,['Fiction'],Urdu,unknown
The Widow Clicquot: The Story of a Champagne Empire and the Woman Who Ruled It,Tilar J. Mazzeo,3.49,"['Nonfiction', 'Biography', 'History', 'Wine', 'Food', 'France', 'Business', 'Biography Memoir', 'Historical', 'Audiobook']",English,unknown
Highland Vengeance,K.E. Saxon,3.96,"['Historical Romance', 'Historical', 'Romance', 'Scotland']",English,unknown
The Complete Clive Barker's The Great And Secret Show,Chris Ryall (adaptor),4.23,"['Horror', 'Fantasy', 'Graphic Novels', 'Fiction', 'Comics', 'Graphic Novels Comics', 'Dark Fantasy', 'Comic Book', 'Suspense', 'Science Fiction']",English,mostly_male
American Icon: Alan Mulally and the Fight to Save Ford Motor Company,Bryce G. Hoffman,4.41,"['Business', 'Nonfiction', 'Biography', 'Leadership', 'History', 'Management', 'Buisness', 'Economics', 'Audiobook', 'Finance']",English,mostly_male
The Book of Ebenezer Le Page,G.B. Edwards,4.25,"['Fiction', 'Historical Fiction', 'Classics', 'British Literature', 'Novels', '20th Century', 'War', 'Literary Fiction', 'Historical', 'World War II']",English,unknown
無慈悲なオトコ [Mujihi na Otoko],Mei Sakuraga,4.17,"['Manga', 'Yaoi', 'Romance', 'Boys Love', 'Fiction', 'Adult']",Japanese,andy
أنا,عباس محمود العقاد,3.88,"['Biography', 'Nonfiction', 'Autobiography', 'Philosophy', 'Literature']",Arabic,unknown
Call Me Miss J.,Orizuka,3.9,"['Romance', 'Young Adult', 'Novels', 'Indonesian Literature', 'Teen', 'Fiction', 'Comedy', 'Young Adult Romance']",Indonesian,unknown
Second Hearts,G.J. Walker-Smith,4.42,"['Romance', 'Contemporary', 'Young Adult', 'New Adult', 'Love', 'Chick Lit', 'Contemporary Romance', 'Fiction', 'Adventure', 'High School']",English,unknown
The Missing Mechanical Mouse,A.W. Exley,3.95,"['Steampunk', 'Historical', 'Romance']",English,unknown
Killer Year: A Criminal Anthology,"Lee Child  (Editor), more…",3.58,"['Mystery', 'Short Stories', 'Thriller', 'Anthologies', 'Fiction', 'Crime', 'Mystery Thriller', 'Suspense', 'True Crime', 'Collections']",English,mostly_male
"Tall, Dark & Lonely",R.L. Mathewson,4.07,"['Paranormal', 'Vampires', 'Romance', 'Paranormal Romance', 'Fantasy', 'Erotica', 'Adult', 'Contemporary Romance', 'Humor', 'Supernatural']",English,unknown
Zero Sight,B. Justin Shier,4.02,"['Urban Fantasy', 'Fantasy', 'Young Adult', 'Paranormal', 'Magic', 'Vampires', 'Romance', 'Supernatural', 'Urban', 'Fiction']",English,unknown
عصر الايمان 2,"Will Durant, Ariel Durant",3.87,['History'],Arabic,mostly_male
The Republican Brain: The Science of Why They Deny Science—and Reality,Chris C. Mooney,3.89,"['Politics', 'Nonfiction', 'Science', 'Psychology', 'Sociology', 'Social Science', 'Political Science', 'Audiobook', '21st Century', 'Skepticism']",English,mostly_male
The Light within Islam,"Darussalam (Editor), Basel Muhammad Al-Mahayni",4.66,['Islam'],English,unknown
Spice God,C.L. Stone,3.99,"['Romance', 'Paranormal', 'Fantasy', 'Paranormal Romance', 'Reverse Harem', 'Mythology', 'Magic', 'Contemporary']",,unknown
With Me,Gabbie S. Duran,3.81,"['New Adult', 'Romance', 'Contemporary', 'Contemporary Romance', 'Military Fiction', 'Family']",English,unknown
Double Shot,Erynn Mangum,4.31,"['Christian Fiction', 'Chick Lit', 'Christian', 'Contemporary', 'Fiction', 'Christian Romance', 'Young Adult', 'Romance', 'Realistic Fiction', 'Humor']",English,unknown
ハイキュー!! 1 日向と影山 [Haikyū!! 1 Hinata to Kageyama],"Haruichi Furudate, 古舘 春一",4.61,"['Manga', 'Sports', 'Comics', 'Graphic Novels', 'Shonen', 'Young Adult', 'Fiction', 'Contemporary', 'Anime', 'Comics Manga']",Japanese,unknown
Toxic: Logan's Story,K.A. Robinson,4.16,"['New Adult', 'Romance', 'Contemporary Romance', 'College', 'Music', 'Contemporary']",English,unknown
A Fortress of Grey Ice,J.V. Jones,3.98,"['Fantasy', 'Epic Fantasy', 'Fiction', 'High Fantasy', 'Science Fiction Fantasy', 'Epic', 'Historical', 'Magic', 'Dark Fantasy', 'Heroic Fantasy']",English,unknown
Letters of E.B. White,E.B. White,4.15,"['Nonfiction', 'Essays', 'Biography', 'Memoir', 'Writing', 'Classics', 'Literature', 'Biography Memoir', 'History']",English,unknown
Goenawan Mohamad: Selected Poems,Goenawan Mohamad,3.86,"['Poetry', 'Literature', 'Indonesian Literature']",Indonesian,unknown
من الطارق؟,خالد أبو شادي,3.86,[],Arabic,unknown
"Innocence, Knowledge, and Wonder: What Happened to the Sense of Wonder I Felt as a Child?",Osho,4.23,"['Nonfiction', 'Philosophy', 'Spirituality']",English,unknown
Talk Back and You're Dead!,Alesana Marie,4.47,"['Romance', 'Young Adult', 'Contemporary', 'Love', 'Humor', 'Fiction']",Filipino; Pilipino,unknown
كنت أود الاحتفاظ بك,شهرزاد الخليج,3.85,"['Poetry', 'Romantic']",Arabic,unknown
Forever Viper,Sammie J.,3.79,"['Menage', 'Paranormal', 'Romance', 'Erotica', 'Vampires', 'M M F', 'Paranormal Romance', 'M F M', 'Music', 'Fantasy']",English,andy
Tõde ja õigus I,A.H. Tammsaare,3.88,"['Classics', 'Fiction', 'Read For School', 'Historical', 'Historical Fiction', 'School']",Estonian,unknown
Tawassul: Its Types And Its Rulings,"محمد ناصر الدين الألباني, محمد ناصر الدين الألباني",4.25,['Islam'],English,unknown
Him and Me,yoyopay,4.34,[],English,unknown
The Education of a Very Young Madam,Ma-Ling Lee,3.05,"['Nonfiction', 'Memoir', 'Biography', 'Sexuality', 'Prostitution']",English,unknown
Situs-Situs dalam Al-Quran: Dari Peperangan Daud Melawan Jalut hingga Gua Ashabul Kahfi,Syahruddin El-Fikri,4.0,['Islam'],Indonesian,unknown
世界一初恋 ~小野寺律の場合7~ [Sekaiichi Hatsukoi - Onodera Ritsu no Baai 7],"Shungiku Nakamura, 中村春菊",4.38,"['Manga', 'Yaoi', 'Romance', 'Boys Love', 'LGBT', 'M M Romance', 'Fiction', 'Humor', 'Graphic Novels', 'Adult']",Japanese,unknown
Embryo,J.A. Schneider,3.78,"['Thriller', 'Mystery', 'Fiction', 'Suspense', 'Science Fiction', 'Mystery Thriller', 'Medical', 'Amazon', 'Horror', 'Fantasy']",English,unknown
The Killing Moon,N.K. Jemisin,3.92,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Adult', 'Science Fiction Fantasy', 'Magic', 'Science Fiction', 'Speculative Fiction', 'Audiobook']",English,unknown
Wicked Misery,Tracey Martin,3.67,"['Urban Fantasy', 'Fantasy', 'Witches', 'Romance', 'Paranormal', 'Demons', 'Fae', 'Supernatural', 'Mystery', 'Magic']",English,mostly_female
Les Mille et Une Nuits Volume 1-12,Anonymous,4.17,[],English,unknown
Alpha Games Volume 1,Terry Bolryder,3.93,"['Paranormal', 'Paranormal Romance', 'Shapeshifters', 'Romance', 'Werewolves', 'Fantasy', 'Erotica', 'Novella', 'Wolves']",English,mostly_male
Issuance of Insanity 3: Nutritional Psycho,Jamie Lewis,4.57,[],English,mostly_female
Anne of Green Gables: The Complete Collection,L.M. Montgomery,4.46,"['Classics', 'Fiction', 'Canada', 'Historical Fiction', 'Childrens', 'Young Adult']",English,unknown
Classics of Horror: Frankenstein Dr. Jekyll & Mr. Hyde Dracula,"Mary Wollstonecraft Shelley, Bram Stoker, Robert Louis Stevenson",4.29,"['Classics', 'Horror', 'Fiction', 'Fantasy', 'Literature', 'Gothic', 'Vampires', 'Science Fiction', 'Paranormal', 'Novels']",English,mostly_female
Daniel: A Commentary,Chris White,3.67,[],English,mostly_male
Daughter of Asteria,C.M. Owens,4.48,"['Paranormal', 'Fantasy', 'Romance', 'Paranormal Romance', 'Magic', 'Drama', 'Humor', 'Adult']",English,unknown
Iris,R.K. Lilley,3.9,"['Erotica', 'Romance', 'Contemporary', 'Contemporary Romance', 'Erotic Romance', 'Adult', 'Novella', 'Suspense', 'Mystery', 'New Adult']",,unknown
A Plato Reader: Eight Essential Dialogues,Plato,3.99,"['Philosophy', 'Classics', 'School', 'Ancient', 'Read For School']",English,unknown
The Billionaire's Obsession ~ Simon,J.S. Scott,4.01,"['Romance', 'Contemporary Romance', 'Erotica', 'Contemporary', 'Erotic Romance', 'Adult', 'BDSM', 'Fiction', 'Chick Lit', 'Amazon']",English,unknown
ست الحاجة مصر,بلال فضل Belal Fadl,3.5,"['Nonfiction', 'Politics']",Arabic,unknown
